timestamp,employer,location,job_title,years_at_employer,years_of_experience,salary,signing_bonus,annual_bonus,annual_stock_bonus,gender,additional_comments
2016-03-21 14:19:00,Think Big,"Mountain View, CA",Senior Data Engineer,4.0,5.0,145000.0,0.0,15000.0,8000.0,Male,
2016-03-21 14:19:00,Microsoft,"Redmond, WA",Software Engineer II,7.0,7.0,128000.0,30000.0,10000.0,8000.0,Male,
2016-03-21 14:19:00,Dropbox,San Francisco,Online Marketing,1.0,5.0,110000.0,25000.0,0.0,40000.0,Male,
2016-03-21 14:20:00,PricewaterhouseCoopers,Australia,Senior Software Engineer,1.0,5.0,97000.0,0.0,2000.0,0.0,Male,
2016-03-21 14:20:00,Apple,Sunnyvale,Software Engineer,2.0,2.0,118000.0,20000.0,10000.0,100000.0,Male,
2016-03-21 14:20:00,Gest,Austin,CEO,1.0,1.0,36000.0,0.0,0.0,0.0,Male,
2016-03-21 14:20:00,KBC,Belgium,Data scientist,2.0,5.0,69000.0,0.0,5000.0,0.0,Male,
2016-03-21 14:20:00,,Madrid,Unity Developer,0.0,4.0,25000.0,0.0,0.0,0.0,Male,
2016-03-21 14:20:00,,"Bay Area, CA",Research scientist,2.0,6.0,91000.0,0.0,0.0,0.0,Male,
2016-03-21 14:21:00,,Vancouver,Software Developer,1.0,5.0,86000.0,0.0,0.0,0.0,Male,
2016-03-21 14:21:00,Facebook,Menlo Park,Software Engineer,1.0,1.0,135000.0,50000.0,30000.0,30000.0,Male,
2016-03-21 14:21:00,BAH,Maryland,Senior Software Engineer,1.0,15.0,101000.0,0.0,0.0,0.0,Male,
2016-03-21 14:22:00,FCSA,"Omaha, NE",Software Engineer - Consultant,1.0,12.0,150000.0,0.0,0.0,0.0,Male,
2016-03-21 14:22:00,,San Francisco,Solution Principal,2.0,11.0,156000.0,0.0,20000.0,0.0,Male,
2016-03-21 14:22:00,,NYC,Senior Front end Dev,1.0,5.0,105000.0,0.0,0.0,0.0,Male,Looking for something else now + more money
2016-03-21 14:22:00,Ergon Energy,"Brisbane, Australia",Senior Telecommunications Specialist,1.0,10.0,1250000.0,0.0,0.0,0.0,Male,
2016-03-21 14:22:00,Nav Canada,"Ottawa, Canada",Software Developer,1.0,5.0,83000.0,0.0,0.0,0.0,Male,Unionized with collective agreement
2016-03-21 14:22:00,Billups,97034,Director of Product Management,1.0,15.0,135000.0,0.0,0.0,0.0,Male,
2016-03-21 14:22:00,,New Yrok,Senior Software Engineer,1.0,9.0,130000.0,0.0,15000.0,0.0,Male,
2016-03-21 14:22:00,,Chicago,Senior Software Engineer,5.0,12.0,102000.0,0.0,2500.0,0.0,Male,
2016-03-21 14:23:00,,"Denver, CO",Software Engineer,1.0,1.0,66000.0,0.0,0.0,0.0,Male,
2016-03-21 14:23:00,,San Francisco,Group Product Manager,0.0,0.0,160000.0,0.0,0.0,0.0,Male,
2016-03-21 14:24:00,Segment,San Francisco,Operations,1.0,2.0,105000.0,0.0,0.0,5000.0,Male,
2016-03-21 14:24:00,,San Francisco,Software Engineer,1.0,9.0,122500.0,5000.0,0.0,0.0,Male,
2016-03-21 14:24:00,,"Austin, TX",Software Developer,2.0,4.0,80000.0,0.0,0.0,0.0,Male,
2016-03-21 14:24:00,Private Internet Access,Los Angeles,Media,7.0,20.0,36000.0,0.0,0.0,0.0,Male,
2016-03-21 14:24:00,,"St. Louis, MO",Web Developer,5.0,12.0,65000.0,0.0,0.0,0.0,Male,
2016-03-21 14:24:00,,New York,Ad Ops Coordinator,1.0,1.0,55000.0,0.0,0.0,20000.0,Male,
2016-03-21 14:24:00,Buffer,"Toronto, ON",Mobile Engineering Lead,2.0,6.0,103595.0,0.0,0.0,0.0,Male,
2016-03-21 14:24:00,Innova Bilisim,İstanbul,Application development specialist,2.0,3.0,54000.0,0.0,4000.0,0.0,Male,
2016-03-21 14:24:00,,Oakland,Senior Software Engineer,0.0,15.0,160000.0,0.0,0.0,0.0,Male,Stock value is unknown in this startup.
2016-03-21 14:25:00,CenturyLink,"Denver, CO",Software Engineer,1.0,3.0,80000.0,0.0,4000.0,0.0,Male,
2016-03-21 14:25:00,Microsoft,"Redmond, WA",Senior Software Engineer,4.0,4.0,147000.0,5000.0,26000.0,22000.0,Male,
2016-03-21 14:25:00,,New York City,Web Developer,3.0,5.0,42000.0,0.0,800.0,0.0,Male,
2016-03-21 14:25:00,Edgecase,Austin,Web Developer,1.0,2.0,55000.0,0.0,0.0,0.0,Male,
2016-03-21 14:25:00,Freelance,"Zurich, Switzerland",Software Security engineer,0.0,10.0,140000.0,0.0,20000.0,0.0,Male,
2016-03-21 14:25:00,General Electric,San Ramon,Sr Software Engineer,3.0,6.5,136000.0,0.0,13600.0,6000.0,Male,
2016-03-21 14:26:00,TransferWise,London,Software Engineer,1.0,2.5,45000.0,0.0,0.0,0.0,Male,
2016-03-21 14:26:00,Thermo Fisher Scientific,"Lowell, MA",Software Engineer II,2.0,3.0,84000.0,5000.0,4000.0,0.0,Male,
2016-03-21 14:27:00,,Vancouver,Developer,6.0,8.0,65000.0,0.0,1000.0,0.0,Male,
2016-03-21 14:27:00,,The Hague,CISO,4.0,10.0,62000.0,0.0,40000.0,0.0,Male,
2016-03-21 14:27:00,,Atlanta,Software Engineer,2.0,2.0,65000.0,0.0,5000.0,0.0,Male,
2016-03-21 14:27:00,,"San Francisco, CA",Senior Software Engineer,1.0,10.0,165000.0,15000.0,10000.0,0.0,Male,the options are probably worthless
2016-03-21 14:27:00,Google,"Mountain View, CA",Web Solutions Engineer,1.0,10.0,120000.0,0.0,18000.0,28000.0,,
2016-03-21 14:27:00,Orbitz,Chicago,Software Engineer,3.0,6.0,780000.0,0.0,3500.0,0.0,Male,"Orbitz is very cheap when it comes to giving increments or salaries and now when Expedia has taken over... Forget the increments... My felllow ""scrappy"" Orbitz engineers, Run! Run!! Run!!!!!"
2016-03-21 14:27:00,,Remote,Developer,1.0,6.0,112000.0,0.0,3000.0,10000.0,Male,
2016-03-21 14:28:00,Mozilla,Remote (midwest),Engineering Manager,6.0,15.0,132000.0,0.0,3552.0,0.0,Male,
2016-03-21 14:28:00,Indiana University,"Indianapolis, IN",IT Systems Specialist,1.0,10.0,85000.0,0.0,0.0,0.0,Male,
2016-03-21 14:28:00,Startup,"London, UK",UI lead,2.0,10.0,105000.0,0.0,0.0,0.0,Male,
2016-03-21 14:28:00,,Nottingham UK,Jnr Software Developer,1.0,1.0,20500.0,0.0,0.0,0.0,Male,
2016-03-21 14:28:00,Uber Technologies,San Francisco,Software Engineer,1.0,4.0,140000.0,0.0,50000.0,200000.0,Male,
2016-03-21 14:28:00,,"Chicago, IL",Engineering Manager,6.0,6.0,110000.0,0.0,0.0,0.0,Male,
2016-03-21 14:28:00,IBM,"Irvine, CA",Staff Software Engineer,4.0,4.0,88800.0,0.0,1000.0,0.0,Male,
2016-03-21 14:29:00,amazon,san francisco,Software Engineer,2.0,8.0,140000.0,0.0,0.0,0.0,Male,
2016-03-21 14:29:00,,Israel,Junior Software Engineer,1.0,1.0,62200.0,0.0,0.0,0.0,Male,Small (<10 employees) startup
2016-03-21 14:29:00,,San Francisco,iOS Engineer,4.0,6.0,145000.0,0.0,0.0,70000.0,Male,
2016-03-21 14:29:00,,"Stockholm, Sweden",Developer,1.0,3.0,67000.0,0.0,0.0,0.0,Male,
2016-03-21 14:29:00,,"Portland, OR",Front-end developer,0.0,7.0,105000.0,0.0,0.0,0.0,Male,
2016-03-21 14:30:00,Intuit,San Diego,Software Engineer,2.0,3.0,95000.0,5000.0,5000.0,0.0,Male,
2016-03-21 14:30:00,SoftVision,Cluj-Napoca,Full-stack developer,5.0,5.0,42000.0,3000.0,0.0,0.0,Male,
2016-03-21 14:30:00,Ericsson,Hungary,Software Developer,10.0,10.0,28000.0,0.0,1500.0,0.0,Male,
2016-03-21 14:30:00,Apple,"Cupertino, CA",Firmware Engineer,4.0,5.0,120000.0,10000.0,10000.0,35000.0,Male,
2016-03-21 14:30:00,,Barcelona,CTO,1.0,4.0,42000.0,0.0,0.0,0.0,Male,
2016-03-21 14:32:00,Amazon,New York,SDE2,3.0,8.0,140000.0,40000.0,0.0,100000.0,Male,
2016-03-21 14:31:00,,New York,Big Data Engineer,0.0,4.0,95000.0,0.0,0.0,0.0,Male,
2016-03-21 14:31:00,,Remote US,Head of Software Engineering,1.0,9.0,140000.0,0.0,0.0,0.0,Male,
2016-03-21 14:31:00,,"Boston, MA",Senior Software Engineer,5.0,5.0,105000.0,0.0,10000.0,0.0,Male,
2016-03-21 14:31:00,University of California,San Diego,Graduate Student,4.0,6.0,32500.0,0.0,0.0,0.0,Male,Some perspective.
2016-03-21 14:31:00,,"Raleigh, NC",Programmer Analyst I,3.0,3.0,52000.0,0.0,0.0,0.0,Male,
2016-03-21 14:32:00,aaaa,aaaa,asdasdd,12.0,12.0,123123.0,12.0,12.0,123.0,Male,adasd
2016-03-21 14:32:00,George Mason University,"Fairfax, VA",Assistant Professor,4.0,4.0,102000.0,0.0,20400.0,0.0,Male,
2016-03-21 14:33:00,Placed Inc,Seattle,Big Data Engineer,0.0,1.0,68500.0,0.0,0.0,110.0,Male,
2016-03-21 14:33:00,BiSITE Research Group,"Salamanca, Spain",Intern Software Engineer,0.0,4.0,5160.0,0.0,0.0,0.0,Male,
2016-03-21 14:33:00,,Southwest MO,PHP Developer,2.0,15.0,48500.0,0.0,2800.0,0.0,Male,
2016-03-21 14:33:00,Qualcomm,Colorado,Senior Engineer,4.0,4.0,120000.0,20000.0,5000.0,10000.0,Male,
2016-03-21 14:33:00,A Law Firm,Honolulu,Web Developer,1.0,2.0,75000.0,0.0,5000.0,0.0,Male,
2016-03-21 14:34:00,,"Ontario, Canada",Solutions Consultant,1.0,2.0,51000.0,0.0,2700.0,0.0,Male,
2016-03-21 14:34:00,Penn Medicine,"Philadelphia, PA",Senior Software Developer,2.0,5.0,90000.0,0.0,0.0,0.0,Male,
2016-03-21 14:35:00,Elisa,"Helsinki, Finland",Senior Software Engineer,11.0,13.0,48000.0,0.0,1000.0,0.0,Male,Remote
2016-03-21 14:35:00,AGL Energy,"Melbourne, Australia",Analyst,1.0,3.0,90000.0,0.0,10000.0,1000.0,Male,
2016-03-21 14:35:00,Etsy,Brooklyn,Software Developer,3.0,7.0,130000.0,0.0,0.0,10000.0,Male,
2016-03-21 14:35:00,Shadowfax,India,Business Analyst,1.0,3.0,25000.0,0.0,2500.0,0.0,Male,
2016-03-21 14:36:00,La michoacana,Las juntas,Servidor de Aguas,7.0,3.0,48000.0,0.0,0.0,0.0,Male,
2016-03-21 14:36:00,,"Victoria, BC",Full-stack developer,3.0,3.0,85000.0,0.0,0.0,0.0,Male,
2016-03-21 14:36:00,Startup,Berkeley,Firmware Engineer,1.0,2.0,90000.0,0.0,0.0,2500.0,Male,
2016-03-21 14:36:00,~100 person startup,San Francisco,Software Engineer / Team Lead,2.0,5.0,140000.0,0.0,0.0,75000.0,Male,
2016-03-21 14:36:00,Too small to say publicly,"Dayton, OH",Research Engineer,1.0,7.0,119500.0,0.0,0.0,0.0,Male,Small employee-owned companies are great! Down with closely-held companies! Start co-ops!
2016-03-21 14:37:00,,Florida,Systems Engineer,6.0,8.0,85000.0,5000.0,5000.0,0.0,Male,
2016-03-21 14:37:00,,"Edmonton, Alberta, Canada",Software Developer,6.0,10.0,56000.0,0.0,5.0,0.0,Male,
2016-03-21 14:37:00,prominent consultancy,New York City,Mobile Developer,1.0,3.0,111000.0,5000.0,0.0,0.0,Male,
2016-03-21 14:38:00,Smallest possible startup,NSW,Senior Software Developer,3.0,12.0,150000.0,0.0,0.0,0.0,Male,I'm hugely being underpaid.
2016-03-21 14:38:00,,,Member of Technical Staff,0.0,10.0,170000.0,10000.0,20000.0,0.0,Male,
2016-03-21 14:38:00,,Mountain View,Software Developer,3.0,6.0,163000.0,0.0,0.0,0.0,Male,
2016-03-21 14:38:00,,Bangalore,Software Engineer,1.0,1.0,9022.0,0.0,0.0,0.0,Male,
2016-03-21 14:39:00,Housing.com,Mumbai,Software Developer,1.0,1.0,27000.0,0.0,0.0,0.0,Male,
2016-03-21 14:39:00,PZU S.A.,"Warsaw, Poland",Software Developer,1.0,3.0,27000.0,0.0,0.0,0.0,Male,
2016-03-21 14:39:00,Qualcomm,San Diego,Senior Engineer,4.0,4.0,105000.0,5000.0,3500.0,13000.0,Male,
2016-03-21 14:40:00,Microsoft,"Seattle, WA",Senior Applied Scientist,6.0,6.0,155000.0,0.0,30000.0,20000.0,Male,
2016-03-21 14:40:00,Freelance,Zürich,Front End Developer,3.0,9.0,110000.0,0.0,0.0,0.0,Male,
2016-03-21 14:41:00,,,Software Engineer,1.0,3.0,47000.0,0.0,0.0,0.0,Male,
2016-03-21 14:41:00,,Sweden,Software developer,3.0,10.0,48723.0,0.0,0.0,0.0,Male,Sweet form bro
2016-03-21 14:41:00,Craftsy,"Denver, CO",Lead Engineer,4.0,11.0,120000.0,0.0,0.0,0.0,Male,I have a standard cliff/monthly vest option grant but i value it at zero.
2016-03-21 14:41:00,Sonar,San Francisco,Software Engineer,1.0,5.0,95000.0,0.0,0.0,0.0,Male,Sonar is the worst.
2016-03-21 14:42:00,Mozilla,UK,Senior Software Engineer,0.0,0.0,85000.0,0.0,25000.0,0.0,Male,
2016-03-21 14:42:00,Neuvoo,Venezuela,Full Stack Software Engineer,0.0,3.0,8400.0,0.0,0.0,0.0,Male,
2016-03-21 14:42:00,,"Guadalajara, Mexico",Web Developer,2.0,5.0,12000.0,0.0,0.0,0.0,Male,
2016-03-21 14:43:00,,New York City,Full-Stack Software Engineer,2.0,2.5,104000.0,0.0,10000.0,0.0,Male,
2016-03-21 14:44:00,CodeChangers,"St. George, UT",Content Manager,0.0,3.0,45000.0,0.0,0.0,0.0,Male,
2016-03-21 14:44:00,Bloomberg,"New York, NY",software developer,3.0,3.0,139000.0,5000.0,17000.0,0.0,Male,
2016-03-21 14:44:00,UMBC Imaging Research Center,"Baltimore, MD",Faculty Research Assistant,1.0,2.0,42000.0,0.0,0.0,0.0,Male,
2016-03-21 14:44:00,"Twitch, now owned by Amazon",San Francisco,Software Engineer,3.0,5.0,150000.0,0.0,0.0,400000.0,Male,stock is from acquisition
2016-03-21 14:45:00,Digitaslbi,New York City,Senior Analyst,0.0,2.0,90000.0,0.0,0.0,0.0,Male,
2016-03-21 14:46:00,New York University,"New York, NY",Grader,1.0,1.0,6320.0,0.0,0.0,0.0,Male,10 hour position for Spring 2015 semester paying $2120 and 20 hour position for Fall 2015 semester paying $4200
2016-03-25 05:50:00,,,Director Digital Marketing,0.0,15.0,140000.0,0.0,20.0,0.0,,
2016-03-25 06:14:00,Reliance Jio,"Mumbai, India",iOS Developer,1.0,1.0,405000.0,0.0,45000.0,0.0,Female,In Rupees (Indian Currency)
2016-03-25 06:18:00,,"Orlando, FL",Software Engineer,1.0,5.0,65000.0,0.0,0.0,0.0,Male,plus 10% 401k match
2016-03-25 06:33:00,Yandex,Moscow,Frontend developer,1.0,3.0,25000.0,0.0,1500.0,0.0,Male,Russian ruble halved the salary
2016-03-25 06:39:00,Red Hat,"remote, southeast US",software developer,4.0,8.0,75000.0,30025.0,4.0,0.0,Male,"from what I've seen, entering Red Hat as a senior developer (level above mine) is the sweet spot"
2016-03-25 07:27:00,Freelance,"Düsseldorf, Germany",Software Developer,3.0,10.0,53500.0,0.0,0.0,0.0,Male,
2016-03-25 07:33:00,Cigna,Usa,Informatics Manager,4.0,7.0,125000.0,0.0,15000.0,0.0,Male,
2016-03-25 08:29:00,Cyim,"Rennes, France",Web developper,4.0,5.0,29500.0,0.0,0.0,500.0,Male,values in euro.
2016-03-25 08:44:00,BoomTown,Charleston SC,Director of Core Product,10.0,15.0,150000.0,0.0,0.0,0.0,Male,
2016-03-25 09:02:00,,Boston,Analytics Developer,2.0,3.0,65000.0,0.0,2500.0,0.0,Male,
2016-03-25 09:08:00,,"Minneapolis, MN",Lead Developer (UI),1.0,3.0,100000.0,0.0,6000.0,0.0,,
2016-03-25 09:31:00,Worldquant LLC,Connecticut,Developer,3.0,6.0,125000.0,0.0,30000.0,0.0,Male,
2016-03-25 09:39:00,,"Chicago, il",Senior Web Developer,1.0,10.0,98000.0,0.0,0.0,0.0,Male,
2016-03-25 09:41:00,Insurance,Germany,student,3.0,0.0,30000.0,0.0,2000.0,0.0,Male,"full-time student, working in holidays and have to stay working there for 3 years after graduation"
2016-03-25 09:56:00,Udacity,Seattle,Community Manager,1.0,1.0,70000.0,0.0,0.0,0.0,Male,
2016-03-25 10:43:00,Google,Mountain View,Mechanical Engineer,2.0,6.0,153000.0,60000.0,23000.0,110000.0,Male,
2016-03-25 10:58:00,Ionic Security,"Atlanta, Ga",Software Engineer,2.0,5.0,109000.0,0.0,8000.0,0.0,Male,
2016-03-25 11:19:00,,,Software Engineer,1.0,12.0,100000.0,0.0,0.0,0.0,Male,
2016-03-25 13:11:00,Nest Labs,Palo Alto,Software Engineer II,1.0,1.0,105000.0,35000.0,15000.0,60000.0,Male,
2016-03-25 15:34:00,,"Indianapolis, IN",Software Engineer II,4.0,4.0,83000.0,0.0,0.0,0.0,Male,
2016-03-25 15:42:00,French start up,Paris,Software engineer,1.0,2.0,40000.0,0.0,5.0,0.0,Male,
2016-03-25 16:07:00,McKesson,USA,Software Engineer,2.0,9.0,100000.0,0.0,0.0,0.0,Male,
2016-03-26 08:45:00,SaaS startups,Remote,Online content coordinator,3.0,7.0,52000.0,0.0,0.0,0.0,Female,
2016-03-26 10:37:00,FDV Solutions,Buenos Aires,Tech Lead,6.0,6.0,22300.0,0.0,3300.0,0.0,Male,
2016-03-26 11:39:00,,"Los Angeles, CA","Director, Web Engineering",2.0,10.0,120000.0,0.0,0.0,0.0,Male,
2016-03-26 11:54:00,Healthcare,Los Angeles,Architect,6.0,11.0,165000.0,0.0,0.0,0.0,Male,
2016-03-26 12:58:00,,San Mateo,Senior Full Stack Engineer,1.0,9.0,130000.0,10000.0,0.0,0.0,Male,
2016-03-26 18:38:00,Akamai,"Cambridge, MA",Senior Performance Engineer II,5.0,10.0,133030.0,0.0,13000.0,20000.0,Male,
2016-03-26 19:59:00,SpotX,"Denver, CO",Software Engineer,1.0,3.0,72000.0,0.0,4000.0,0.0,Male,
2016-03-27 01:02:00,,Chicago,Senior Product Designer,1.0,5.0,138000.0,20000.0,24000.0,50000.0,Male,
2016-03-27 02:38:00,YES,Tokyo,Manager,5.0,5.0,70000.0,0.0,0.0,0.0,Male,
2016-03-27 07:32:00,카카오,제주,기획자,8.0,8.0,6100.0,0.0,0.0,0.0,Male,
2016-03-27 09:22:00,Pocket Concierge,"Tokyo, Japan",CTO,2.0,3.0,60000.0,0.0,0.0,0.0,Male,I want to set even higher in people of successor.
2016-03-27 10:38:00,4 Developer Company,"Edmonton, AB",Senior Software Developer,4.0,5.0,57000.0,0.0,0.0,0.0,Male,
2016-03-28 10:20:00,Herjavec,Toronto,Security Consultant,6.0,6.0,76000.0,0.0,7500.0,0.0,Male,
2016-03-28 15:29:00,,"Miami, FL",Software Engineer,2.0,7.0,120000.0,10000.0,12000.0,0.0,Male,
2016-03-28 18:47:00,,Chicago,Senior Software Engineer,2.0,5.0,140000.0,5000.0,0.0,5000.0,Male,
2016-03-28 21:33:00,Twilio,"San Francisco, CA",Senior Software Engineer,2.0,7.0,135000.0,10000.0,0.0,0.0,Male,
2016-03-29 01:48:00,Dublin City University,Dublin,Research Engineer,2.0,3.0,40400.0,0.0,0.0,0.0,Male,
2016-03-29 04:11:00,Amazon,Chennai,SDE 2,5.0,5.0,27000.0,1500.0,0.0,28000.0,Male,
2016-03-29 05:42:00,wuaki.tv,Barcelona,frontend developer,1.0,1.0,38000.0,0.0,3800.0,0.0,Male,
2016-03-29 19:35:00,,"San Antonio, TX",CEO (Co-Founder),3.0,15.0,60000.0,0.0,0.0,0.0,Male,"Seed stage startup (~$1M total funding); < 10 employees; majority ownership, < $50K MRR"
2016-03-30 09:20:00,Deluxe/Jumpline Hosting,"St Petersburg, Florida, US",Director of IT,0.0,0.0,138000.0,5000.0,0.0,0.0,Male,
2016-03-30 10:48:00,ARRIS,Argentina,Sw Eng Manager,5.0,15.0,60000.0,0.0,4000.0,4000.0,Male,
2016-03-30 11:00:00,,"Chicago, IL",Software Engineer,7.0,7.0,120000.0,0.0,3000.0,0.0,Male,
2016-03-31 06:48:00,Sellry Inc,"Fort Collins, CO",CEO,7.0,12.0,60000.0,0.0,100000.0,0.0,Male,
2016-04-01 07:57:00,,,Senior Software Engineer,3.0,25.0,150000.0,10000.0,15000.0,0.0,Male,
2016-04-01 16:36:00,BlackRock,New York,Software Developer,1.0,1.0,85000.0,10000.0,812.0,0.0,Male,
2016-04-01 16:45:00,JLL,"Chicago, IL",Marketing Manager,4.0,0.0,79000.0,0.0,7900.0,0.0,Female,
2016-04-01 18:28:00,Epic,"Madisn, WI",TS,4.0,4.0,95000.0,0.0,6.0,0.0,Male,
2016-04-02 16:41:00,PSCU,Tampa,ETL Developer,1.0,3.0,89000.0,0.0,15000.0,0.0,Male,
2016-04-02 17:13:00,WIT Software,Porto - Portugal,Senior Software Engineer,2.0,6.0,27300.0,0.0,31950.0,0.0,Male,
2016-04-06 10:56:00,sdfsdfg,dfgdfg,cto,4.0,5.0,20000.0,30000.0,20000.0,0.0,Male,
2016-04-06 11:01:00,private,"Berlin, Germany",Backend developer,0.0,18.0,80000.0,0.0,0.0,0.0,Male,
2016-04-07 17:43:00,,"Franconia, NH",Software Developer,1.0,4.0,45000.0,0.0,500.0,0.0,Male,
2016-04-08 06:08:00,Bronto software,"Durham, NC",Senior Software,1.0,25.0,115000.0,5000.0,10000.0,3000.0,Male,
2016-04-09 13:30:00,Charles Schwab,Indianapolis,Senior Systems Engineer,3.0,16.0,87000.0,0.0,12000.0,0.0,Male,
2016-04-09 13:58:00,,"Raleigh, NC",Junior Software Developer,0.0,0.0,55000.0,0.0,0.0,0.0,Male,
2016-04-11 08:32:00,GE,France,Cybersecurity engineer,3.0,3.0,40000.0,0.0,2000.0,0.0,Male,
2016-04-17 03:59:00,Palantir,London,FDE,0.0,8.0,134000.0,0.0,10000.0,9000.0,Male,
2016-04-20 07:57:00,,"Milwaukee, WI",Application Developer,6.0,13.0,93350.0,0.0,0.0,0.0,Male,
2016-04-20 08:18:00,Startup (<20 people),Austin,Lead Engineer,1.0,8.0,120000.0,0.0,0.0,0.0,Male,
2016-04-21 06:48:00,,,Senior Software Engineer,1.0,6.0,170000.0,20000.0,30000.0,100000.0,Male,
2016-04-28 14:36:00,,"Austin, Texas",Software Engineer,0.0,0.0,100000.0,15.0,10.0,1500.0,Male,
2016-05-03 13:46:00,Cerner,Kansas City,Business Analyst,5.0,5.0,44000.0,0.0,0.0,0.0,Male,
2016-05-03 21:25:00,,new york city,Software Engineer,3.0,6.0,115.0,0.0,0.0,0.0,Male,
2016-05-03 22:15:00,,NYC,Software Developer,0.0,0.0,125000.0,10000.0,50000.0,0.0,Male,
2016-05-05 09:48:00,Zipari,New York,Software Engineer,1.0,4.0,90000.0,0.0,0.0,0.0,Male,
2016-05-07 09:50:00,Chicago Fintech Firm,Chicago,Sr. Software Engineer,1.0,4.0,84000.0,2000.0,6000.0,0.0,Male,
2016-05-17 00:31:00,McKinsey,Chicago,Business Analyst,3.0,0.0,70000.0,10000.0,0.0,10000.0,Male,From 2011
2016-06-05 18:30:00,Anonymous,NYC,Lead Engineer,5.0,10.0,152000.0,0.0,7000.0,2000.0,Male,
2016-06-05 20:07:00,Hulu,Santa Monica,Software Developer Intern,0.0,2.0,75600.0,1000.0,0.0,0.0,Male,"Summer intern, housing was included."
2016-06-06 18:25:00,,"Boulder, CO",Data Scientist,1.0,5.0,95000.0,0.0,20000.0,0.0,Male,
2016-06-07 12:34:00,,Oregon,Software Engineer,3.0,8.0,107280.0,16000.0,6500.0,0.0,Male,
2016-06-08 14:07:00,,,Project Manager,2.0,1.0,65000.0,0.0,0.0,0.0,Male,
2016-06-11 05:43:00,E,Q,Dev,0.0,0.0,50000.0,0.0,0.0,0.0,Male,
2016-06-13 15:46:00,Anon,Denver,COO,1.0,10.0,110000.0,0.0,0.0,0.0,Male,
2016-06-16 10:35:00,Kronos Incorporated,"Boston, MA",Software Engineer II,0.0,1.0,83000.0,0.0,510.0,0.0,Male,
2016-06-23 17:39:00,LinkedIn,"Sunnyvale, CA, USA",Senior Software Engineer,2.0,4.0,159000.0,40000.0,20000.0,70000.0,Male,
2016-07-03 15:37:00,Microsoft,,Software Engineer,0.0,0.0,115000.0,75000.0,0.0,0.0,Male,
2016-07-07 12:36:00,"Zapier, Inc",Remote - North America,Devops Engineer,2.0,15.0,95000.0,0.0,6000.0,0.0,Male,"90000 at sign on, raise to 95000 after 6 months, 0.2% equity 1 year cliff/4 year vesting"
2016-07-08 15:34:00,,"Barcelona, Spain",Backend engineer,2.0,13.0,33.0,0.0,0.0,0.0,Male,
2016-07-09 13:21:00,,Palo Alto,Senior Software Engg,4.0,10.0,112000.0,5000.0,5000.0,0.0,Male,
2016-07-20 11:42:00,,"Phoenix, AZ",Software Developer,5.0,10.0,92040.0,0.0,0.0,0.0,Male,
2016-08-07 22:52:00,,,Product Manager,0.0,1.0,105000.0,0.0,21000.0,12500.0,Male,
2016-08-08 17:41:00,,"Austin, TX",Software Engineer,0.0,1.0,70000.0,6000.0,6000.0,0.0,Male,
2016-08-09 02:42:00,ArborMetrix,"Ann Arbor, Michigan",Software Developer,1.0,1.0,63000.0,0.0,1000.0,0.0,Male,
2016-08-18 19:10:00,Oracle,San Francisco,Senior Product Manager,3.0,6.0,125000.0,0.0,0.0,30000.0,Male,
2016-08-22 13:24:00,Digimarc,Portland,Software Engineer,1.0,2.0,72500.0,0.0,0.0,2500.0,Male,
2016-09-01 21:15:00,Enova International,Chicago,Sr Software Engineer,2.0,5.0,103000.0,2000.0,10000.0,0.0,Male,
2016-09-06 21:28:00,Enova International,Chicago,Senior Engineer,2.0,6.0,103000.0,0.0,10300.0,0.0,Male,
2016-09-07 16:00:00,Enova,Chicago,Senior engineer,2.0,4.0,90000.0,5000.0,10000.0,0.0,Male,
2016-09-16 14:19:00,Microsoft,Seattle,SDE II,3.0,3.0,131400.0,10000.0,18000.0,10000.0,Male,
2016-09-16 18:27:00,AppDynamics,San Francisco,Senior Site Reliability Engineer,2.0,10.0,125000.0,0.0,12500.0,17000.0,Male,7500 ISO shares over 4 years
2016-09-27 18:47:00,Salesforce SFDC,San Francisco,Associate Member Technical Staff AMTS,0.0,0.0,108000.0,25000.0,11000.0,16500.0,Male,
2016-09-29 20:51:00,Google,San Francisco,Software,2.0,2.0,100000.0,0.0,0.0,0.0,Male,
2016-09-30 22:17:00,SafetyCulture,Sydney,Senior iOS Developer,1.0,7.0,120000.0,0.0,0.0,25000.0,Male,
2016-10-09 13:34:00,Yodle,"Austin, TX",Software Engineer,1.0,5.0,115000.0,0.0,0.0,0.0,Male,
2016-10-19 01:28:00,Siemens Corporate Technology,"Princeton, NJ",Technical Intern,0.0,1.0,45000.0,0.0,0.0,0.0,Male,
2016-10-23 05:24:00,Finance company,Netherlands,Syseng,0.0,2.0,50000.0,0.0,0.0,12000.0,Male,
2016-11-03 10:35:00,Etsy,NYC,Engineering Manager,2.0,15.0,200000.0,25000.0,25000.0,10000.0,Male,
2016-11-07 18:35:00,Salesforce,San Francisco,ATMS,0.0,0.0,118000.0,25000.0,11800.0,18.75,Male,
2016-11-25 16:29:00,Google,New York City,Software Engineer L3,0.0,0.0,112000.0,0.0,22400.0,26325.0,Male,"New grad hire, fresh out of undergrad"
2016-12-03 22:57:00,,"Brisbane, Australia",Software Engineer,1.0,2.0,74000.0,0.0,3000.0,0.0,Male,
